chunk_id,source_id,record_type,word_count,page_start,page_end,section,rule,clause,heading,warning,audit_flags,severity,groups,text_excerpt
MH_ACT_1960_SEC_165,MH_ACT_1960,child,3590,117,124,165,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;C_TOP20_LONG,"165.

(1) ®úÉVªÉ ¶ÉÉºÉxÉÉºÉ ºÉÆ{ÉÚhÉÇ ®úÉVªÉÉºÉÉ`öÒ ËEò´ÉÉ iªÉÉSªÉÉ EòÉähÉiªÉÉ½þÒ ¦ÉÉMÉÉºÉÉ`öÒ ´É EòÉähÉiªÉÉ½þÒ ºÉÆºlÉäºÉÉ`öÒ ËEò´ÉÉ ºÉÆºlÉÉÆSªÉÉ ´ÉMÉÉÇºÉÉ`öÒ, +¶ÉÒ ºÉÆºlÉÉ ËEò´ÉÉ ºÉÆºlÉÉÆSÉä ´ÉMÉÇ ªÉ"
MH_ACT_1960_CONTEXT_001,MH_ACT_1960,child,3546,1,14,,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN;TABLE_REVIEW,METADATA_REVIEW;MISSING_STRUCTURAL_ID,REVIEW,A_LONG;E_STRUCTURE;F_TABLE;C_TOP20_LONG,"¨É½þÉ®úÉ¹]Åõ ¶ÉÉºÉxÉ

Ê´ÉÊvÉ ´É xªÉÉªÉ Ê´É¦ÉÉMÉ

ºÉxÉ 1961 SÉÉ ¨É½þÉ®úÉ¹]Åõ +ÊvÉÊxÉªÉ¨É Gò¨ÉÉÆEò 24

¨É½þÉ®úÉ¹]Åõ ºÉ½þEòÉ®úÒ ºÉÆºlÉÉ

+ÊvÉÊxÉªÉ¨É, 1960

( ÊnùxÉÉÆEò 20 VÉÖ±Éè 2016 {ÉªÉÈiÉ ºÉÖvÉÉÊ®úiÉ "
MH_ACT_1960_SEC_146,MH_ACT_1960,child,3350,105,110,146,,,{ÉÖføÒ±É MÉÉä¹]õÒ ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉx´ÉªÉä +{É®úÉvÉ `ö®úiÉÒ±É :,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"146. {ÉÖføÒ±É MÉÉä¹]õÒ ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉx´ÉªÉä +{É®úÉvÉ `ö®úiÉÒ±É :-----

+{É®úÉvÉ.

(+) ºÉÆºlÉäSªÉÉ EòÉähÉiªÉÉ½þÒ ºÉnùºªÉÉxÉä Eò±É¨É 47 SªÉÉ {ÉÉä]õEò±É¨É (2) SÉä =±±ÉÆPÉxÉ Eò°üxÉ EòÉähÉiÉÒ½þÒ ¨ÉÉ±É¨Ék"
MH_ACT_1960_SEC_80,MH_ACT_1960,child,3141,67,72,80,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"80.

(1) ºÉÆºlÉäSÉÒ {ÉÖºiÉEäò +ÉÊhÉ +Ê¦É±ÉäJÉ nùb÷´ÉÚxÉ ]õÉEòhªÉÉiÉ ªÉähªÉÉSÉÉ, iªÉÉiÉ +xÉÊvÉEÞòiÉ Ê¡ò®ú´ÉÉÊ¡ò®ú´É Eò®úhªÉÉSÉÉ ËEò´ÉÉ iÉÒ

+Ê¦É±ÉäJÉ, ´ÉMÉè®äú

VÉ{iÉ Eò®úhªÉÉSÉÉ

xÉ¹]õ Eäò±ÉÒ VÉÉhªÉÉS"
MH_ACT_1960_SEC_2,MH_ACT_1960,child,2609,14,18,2,,,"ºÉÆnù¦ÉÉÇxÉÖºÉÉ®ú nÖùºÉ®úÉ +lÉÇ +Ê¦É|ÉäiÉ xÉºÉä±É iÉ®ú, ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉ,",LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;C_TOP20_LONG,"2. ºÉÆnù¦ÉÉÇxÉÖºÉÉ®ú nÖùºÉ®úÉ +lÉÇ +Ê¦É|ÉäiÉ xÉºÉä±É iÉ®ú, ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉ,--

´ªÉÉJªÉÉ.

(1) “ EÞòÊ¹É {ÉhÉxÉ ºÉÆºlÉÉ ” ªÉÉSÉÉ +lÉÇ,---

(+) VªÉÉ ºÉÆºlÉäSÉä =Êqù¹]õ ¶ÉäiÉÒSªÉÉ =i{ÉzÉÉSÉÒ JÉ®äúnùÒ-Ê"
MH_ACT_1960_SEC_47,MH_ACT_1960,child,2529,39,43,47,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"47.

(1) iªÉÉ iªÉÉ´Éä³ýÒ +Æ¨É±ÉÉiÉ +ºÉ±Éä±ªÉÉ <iÉ®ú EòÉähÉiªÉÉ½þÒ EòÉªÉtÉiÉ EòÉ½þÒ½þÒ +ÆiÉ¦ÉÚÈiÉ +ºÉ±Éä iÉ®úÒ {É®ÆúiÉÖ, VÉ¨ÉÒxÉ

1908

+OÉ½þCEò.

SÉÉ 5.

¨É½þºÉÖ±ÉÉºÉÆ¤ÉÆvÉÒSªÉÉ ËEò´ÉÉ VÉ¨ÉÒxÉ ¨É½þºÉÖ"
KA_ACT_1959_CONTEXT_093,KA_ACT_1959,child,2483,104,109,,,,,LONG_CHUNK_NO_SAFE_SPLIT;SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"CHAPTER VIII

AUDIT, INQUIRY, INSPECTION AND SURCHARGE.

1 [63 Audit.- (1) Every Cooperative society shall get its accounts audited at least

once in a year before the first of September following the"
PMFBY_2023_SEC_16_4,PMFBY_2023,child,2475,52,57,16.4,,,Seasonality Discipline,LONG_CHUNK_NO_SAFE_SPLIT;TABLE_REVIEW,HIERARCHY_REVIEW;METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;F_TABLE;C_TOP20_LONG,"16.4 The broad indicative seasonality discipline is given in the Table 2 below:

Action to

S. No.

Activity

Kharif

Rabi

be taken by

Nodal

Conduct of SLCCCI meeting to take decision

15th Novembe"
KA_ACT_1959_SEC_28A,KA_ACT_1959,child,2235,64,70,28A,,,Management of co-operative societies vest in the *board*,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"[28A. Management of co-operative societies vest in the *board*.-

(1) The

management of a co-operative society shall vest in a *board* constituted in accordance with

this Act, the rules and the bye-"
KA_ACT_1959_SEC_2,KA_ACT_1959,child,2223,33,40,2,,,Definitions,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"2. Definitions.- In this Act, unless the context otherwise requires,—

1 [(a) ‗Apex Society‘ means a federal society whose area of operation extends to the whole

of the State;

5 [(a-1) ‗Area of oper"
