chunk_id,source_id,record_type,word_count,page_start,page_end,section,rule,clause,heading,warning,audit_flags,severity,groups,text_excerpt
KA_ACT_1959_SEC_2,KA_ACT_1959,child,2223,33,40,2,,,Definitions,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"2. Definitions.- In this Act, unless the context otherwise requires,—

1 [(a) ‗Apex Society‘ means a federal society whose area of operation extends to the whole

of the State;

5 [(a-1) ‗Area of oper"
KA_ACT_1959_SEC_2A,KA_ACT_1959,child,907,40,42,2A,,,"Registrar, Additional Registrars, Joint Registrars, Deputy Registrars [,State",LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"2A. Registrar, Additional Registrars, Joint Registrars, Deputy Registrars [,State

2

Representatives]

and Assistant Registrars.-

(1) The State Government may appoint a

person to be the Registrar o"
KA_ACT_1959_SEC_28A,KA_ACT_1959,child,2235,64,70,28A,,,Management of co-operative societies vest in the *board*,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"[28A. Management of co-operative societies vest in the *board*.-

(1) The

management of a co-operative society shall vest in a *board* constituted in accordance with

this Act, the rules and the bye-"
KA_ACT_1959_SEC_29G_SUB_6,KA_ACT_1959,child,994,79,81,29G,,,Appointment of Chief Executive,LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG,"(6) In respect of primary co-operative societies, the Chief Executive shall send a [copy of

1

the receipt and payment account] duly certified by him every month to the Registrar and the

financing b"
KA_ACT_1959_SEC_39_SUB_2,KA_ACT_1959,child,1078,88,91,39,,,Registration of documents executed on behalf of co-operative societies,LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG,"(2) Where any instrument is so executed, the registering officer to whom such instrument

is presented for registration may, if he thinks fit, refer to such member, secretary or officer for

informati"
KA_ACT_1959_CONTEXT_093,KA_ACT_1959,child,2483,104,109,,,,,LONG_CHUNK_NO_SAFE_SPLIT;SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN,METADATA_REVIEW;MISSING_STRUCTURAL_ID;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"CHAPTER VIII

AUDIT, INQUIRY, INSPECTION AND SURCHARGE.

1 [63 Audit.- (1) Every Cooperative society shall get its accounts audited at least

once in a year before the first of September following the"
KA_ACT_1959_SEC_129_SUB_2,KA_ACT_1959,child,1185,172,175,129,,,Powers to make rules,LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG,"(2) In particular, and without prejudice to the generality of the foregoing power, such rules

may provide for all or any of the following matters, namely:—

(a) the applicant to whom the order refusi"
KA_ACT_1959_SEC_37_002,KA_ACT_1959,child,1355,179,185,37,,,Repeal and Savings,LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"37. Repeal and Savings.-

(1) The Karnataka Co-operative Societies (Amendment)

Ordinance, 2009 (Karnataka Ordinance No. 8 of 2009) is hereby repealed.

(2) Notwithstanding such repeal anything done o"
MH_ACT_1960_CONTEXT_001,MH_ACT_1960,child,3546,1,14,,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;SECTION_IDENTIFIER_MISSING;STRUCTURE_UNCERTAIN;TABLE_REVIEW,METADATA_REVIEW;MISSING_STRUCTURAL_ID,REVIEW,A_LONG;E_STRUCTURE;F_TABLE;C_TOP20_LONG,"¨É½þÉ®úÉ¹]Åõ ¶ÉÉºÉxÉ

Ê´ÉÊvÉ ´É xªÉÉªÉ Ê´É¦ÉÉMÉ

ºÉxÉ 1961 SÉÉ ¨É½þÉ®úÉ¹]Åõ +ÊvÉÊxÉªÉ¨É Gò¨ÉÉÆEò 24

¨É½þÉ®úÉ¹]Åõ ºÉ½þEòÉ®úÒ ºÉÆºlÉÉ

+ÊvÉÊxÉªÉ¨É, 1960

( ÊnùxÉÉÆEò 20 VÉÖ±Éè 2016 {ÉªÉÈiÉ ºÉÖvÉÉÊ®úiÉ "
MH_ACT_1960_SEC_2,MH_ACT_1960,child,2609,14,18,2,,,"ºÉÆnù¦ÉÉÇxÉÖºÉÉ®ú nÖùºÉ®úÉ +lÉÇ +Ê¦É|ÉäiÉ xÉºÉä±É iÉ®ú, ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉ,",LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;C_TOP20_LONG,"2. ºÉÆnù¦ÉÉÇxÉÖºÉÉ®ú nÖùºÉ®úÉ +lÉÇ +Ê¦É|ÉäiÉ xÉºÉä±É iÉ®ú, ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉ,--

´ªÉÉJªÉÉ.

(1) “ EÞòÊ¹É {ÉhÉxÉ ºÉÆºlÉÉ ” ªÉÉSÉÉ +lÉÇ,---

(+) VªÉÉ ºÉÆºlÉäSÉä =Êqù¹]õ ¶ÉäiÉÒSªÉÉ =i{ÉzÉÉSÉÒ JÉ®äúnùÒ-Ê"
MH_ACT_1960_SEC_17,MH_ACT_1960,child,4941,22,30,17,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"17.

(1) ºÉÆºlÉäºÉ ÊxÉ¤ÉÆvÉEòÉSªÉÉ {ÉÚ´ÉÇ¨ÉÉxªÉiÉäxÉä, iªÉÉ |ÉªÉÉäVÉxÉÉºÉÉ`öÒ ¦É®úÊ´É±Éä±ªÉÉ Ê´É¶Éä¹É ËEò´ÉÉ ºÉ´ÉÇºÉÉvÉÉ®úhÉ ¤Éè`öEòÒºÉ ½þVÉ®ú +ºÉ±Éä±ªÉÉ

ºÉÆºlÉÉSÉä BEòÊjÉEò®úhÉ

´É ¨ÉiÉ näùhÉÉ-ªÉÉ º"
MH_ACT_1960_SEC_41,MH_ACT_1960,child,1550,37,39,41,,,"¦ÉÉ®úiÉÒªÉ xÉÉånùhÉÒ +ÊvÉÊxÉªÉ¨É, 1908 ªÉÉiÉÒ±É Eò±É¨É 17, {ÉÉä]õ-Eò±É¨É (1), JÉÆb÷ (¤É) ´É (Eò) ¨ÉvÉÒ±É EòÉähÉiÉÒ½þÒ MÉÉä¹]õ",LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG,"41. ¦ÉÉ®úiÉÒªÉ xÉÉånùhÉÒ +ÊvÉÊxÉªÉ¨É, 1908 ªÉÉiÉÒ±É Eò±É¨É 17, {ÉÉä]õ-Eò±É¨É (1), JÉÆb÷ (¤É) ´É (Eò) ¨ÉvÉÒ±É EòÉähÉiÉÒ½þÒ MÉÉä¹]õ

´É @ñhÉ{ÉjÉä ªÉÉ

SÉÉ 16.

{ÉÖføÒ±É ¤ÉÉ¤ÉiÉÒiÉ ±ÉÉMÉÚ +ºÉhÉÉ®ú xÉÉ½þÒ"
MH_ACT_1960_SEC_47,MH_ACT_1960,child,2529,39,43,47,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"47.

(1) iªÉÉ iªÉÉ´Éä³ýÒ +Æ¨É±ÉÉiÉ +ºÉ±Éä±ªÉÉ <iÉ®ú EòÉähÉiªÉÉ½þÒ EòÉªÉtÉiÉ EòÉ½þÒ½þÒ +ÆiÉ¦ÉÚÈiÉ +ºÉ±Éä iÉ®úÒ {É®ÆúiÉÖ, VÉ¨ÉÒxÉ

1908

+OÉ½þCEò.

SÉÉ 5.

¨É½þºÉÖ±ÉÉºÉÆ¤ÉÆvÉÒSªÉÉ ËEò´ÉÉ VÉ¨ÉÒxÉ ¨É½þºÉÖ"
MH_ACT_1960_SEC_72,MH_ACT_1960,child,2123,48,51,72,,,ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉÒ±É +ÉÊhÉ ÊxÉªÉ¨ÉÉÆiÉÒ±É iÉ®úiÉÖnùÒºÉ +vÉÒxÉ ®úÉ½ÚþxÉ |ÉiªÉäEò ºÉÆºlÉäºÉÆ¤ÉÆvÉÒSÉÉ +ÆÊiÉ¨É |ÉÉÊvÉEòÉ®ú ={ÉÊ´ÉÊvÉiÉ,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN;TABLE_REVIEW,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;F_TABLE,"72. ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉÒ±É +ÉÊhÉ ÊxÉªÉ¨ÉÉÆiÉÒ±É iÉ®úiÉÖnùÒºÉ +vÉÒxÉ ®úÉ½ÚþxÉ |ÉiªÉäEò ºÉÆºlÉäºÉÆ¤ÉÆvÉÒSÉÉ +ÆÊiÉ¨É |ÉÉÊvÉEòÉ®ú ={ÉÊ´ÉÊvÉiÉ

ºÉÆºlÉäºÉÆ¤ÉÆvÉÒSÉÉ +ÆÊiÉ¨É

4[ºÉÆºlÉäSªÉÉ Ê´ÉÊxÉÌnù¹]õ Eò®úhª"
MH_ACT_1960_SEC_73,MH_ACT_1960,child,3959,52,59,73,,,+++,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN;TABLE_REVIEW,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;F_TABLE;C_TOP20_LONG,"1[ 73.+++.

(1) ={ÉÊ´ÉvÉÒ¨ÉvªÉä iÉ®úiÉÚnù Eò®úhªÉÉiÉ ªÉä<Ç±É <iÉCªÉÉ ºÉnùºªÉ ºÉÆJªÉäSÉÉ ºÉÊ¨ÉiÉÒiÉ +ÆiÉ¦ÉÉÇ´É +ºÉä±É ;

ºÉÊ¨ÉiÉÒSÉÒ ®úSÉxÉÉ Eò®úhÉä.

{É®ÆúiÉÖ, ºÉÊ¨ÉiÉÒSªÉÉ ºÉnùºªÉÉÆSÉÒ Eò¨ÉÉ±É ºÉÆJªÉ"
MH_ACT_1960_SEC_77,MH_ACT_1960,child,934,61,63,77,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"77.

(1) BJÉÉtÉ ºÉÆºlÉäxÉä ËEò´ÉÉ ºÉÊ¨ÉiÉÒxÉä EòÉähÉiªÉÉ½þÒ +ÊvÉEòÉ-ªÉÉxÉä ºÉÆºlÉäSªÉÉ EòÉ¨ÉEòÉVÉÉºÉ +xÉÖºÉ°üxÉ ºÉnÂù¦ÉÉ´É{ÉÚ´ÉÇEò Eäò±Éä±Éä

ºÉÆºlÉÉ, ´ÉMÉè®åúxÉÒ

Eäò±Éä±ÉÒ EÞòiªÉä

EòÉähÉiÉä½þÒ EÞòi"
MH_ACT_1960_SEC_79,MH_ACT_1960,child,1184,65,67,79,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"79.

(1) ÊxÉ¤ÉÆvÉEòÉºÉ, EòÉähÉiªÉÉ½þÒ ºÉÆºlÉäiÉ ËEò´ÉÉ ºÉÆºlÉÉÆSªÉÉ ´ÉMÉÉÇºÉ Ê¨É³ýÉ±Éä±ªÉÉ +ÉÊhÉ ÊiÉxÉä JÉSÉÇ Eäò±Éä±ªÉÉ ºÉ´ÉÇ ®úEò¨ÉÉ +ÉÊhÉ

Ê´É´É®úhÉ{ÉjÉä

VªÉÉ ¤ÉÉ¤ÉÒºÉÆ¤ÉÆvÉÒ ®úEò¨ÉÉ Ê¨É³ýiÉÒ±É +É"
MH_ACT_1960_SEC_80,MH_ACT_1960,child,3141,67,72,80,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"80.

(1) ºÉÆºlÉäSÉÒ {ÉÖºiÉEäò +ÉÊhÉ +Ê¦É±ÉäJÉ nùb÷´ÉÚxÉ ]õÉEòhªÉÉiÉ ªÉähªÉÉSÉÉ, iªÉÉiÉ +xÉÊvÉEÞòiÉ Ê¡ò®ú´ÉÉÊ¡ò®ú´É Eò®úhªÉÉSÉÉ ËEò´ÉÉ iÉÒ

+Ê¦É±ÉäJÉ, ´ÉMÉè®äú

VÉ{iÉ Eò®úhªÉÉSÉÉ

xÉ¹]õ Eäò±ÉÒ VÉÉhªÉÉS"
MH_ACT_1960_SEC_90,MH_ACT_1960,child,1431,75,77,90,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"90.

(1) ®úÉVªÉ ¶ÉÉºÉxÉÉºÉ BJÉÉtÉ ºÉÆºlÉä´É®ú ËEò´ÉÉ ºÉÆºlÉÉ´ÉMÉÉÇ´É®ú {ÉªÉÇ´ÉäIÉhÉ Eò®úhªÉÉºÉÉ`öÒ Ê´É½þÒiÉ Eò®úhªÉÉiÉ ªÉä<Ç±É +¶ÉÉ ®úÒiÉÒxÉä

ºÉÆºlÉäSªÉÉ EòÉ¨ÉEòÉVÉÉ´É®ú

+ÉÊhÉ ®úÉVªÉ ¶ÉÉºÉxÉ ¤ÉºÉ´ÉÒ"
MH_ACT_1960_SEC_93_SUB_3,MH_ACT_1960,child,1136,78,80,93,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG,"7[(3) ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉiÉ EòÉ½þÒ½þÒ +ÆiÉ¦ÉÚÇiÉ +ºÉ±Éä iÉ®úÒ, ºÉ¨ÉZÉÉäiªÉÉSÉä PÉ]õEò {ÉIÉEòÉ®úÉÆxÉÉ º´ÉÒEòÉªÉÇ +ºÉiÉÒ±É +ºÉä ºÉ¨ÉZÉÉäiªÉÉSÉä PÉ]õEò +ÎºiÉi´ÉÉiÉ +ºÉ±ªÉÉSÉä ºÉ½þEòÉ®úÒ xªÉÉªÉÉ±ÉªÉÉºÉ ÊnùºÉ"
MH_ACT_1960_SEC_96_SUB_3,MH_ACT_1960,child,1190,82,84,96,,,"BJÉÉnùÉ Ê´É´ÉÉnù 3[ºÉ½þEòÉ®úÒ xªÉÉªÉÉ±ÉªÉÉEòbä÷ ÊxÉhÉÇªÉÉlÉÇ ÊxÉnæùÊ¶ÉiÉ Eò®úhªÉÉiÉ +É±ÉÉ +ºÉä±É iÉä´½þÉ iªÉÉºÉ, Ê´É´ÉÉnùÉiÉÒ±É",LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG,"(3) ªÉÉ¤ÉÉ¤ÉiÉÒiÉ VÉä ÊxÉªÉ¨É Eò®úhªÉÉiÉ ªÉäiÉÒ±É iªÉÉ ÊxÉªÉ¨ÉÉÆºÉ, iÉºÉäSÉ EòÉähÉiªÉÉ½þÒ ´ªÉCiÉÒSªÉÉ ´ÉiÉÒxÉä EòÉähÉiÉä½þÒ ½þCEò, ¤ÉÉäVÉä, ¦ÉÉ®ú ËEò´ÉÉ ºÉ¨ÉxªÉÉÊªÉEäò EòÉªÉnäù¶ÉÒ®ú®úÒiªÉÉ +ÎºiÉi´ÉÉiÉ"
MH_ACT_1960_SEC_103_SUB_6,MH_ACT_1960,child,909,84,86,103,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG,"(6) +ÆiÉÊ®ú¨É +Énäù¶É Ê´É±ÉÉäÊ{ÉiÉ Eò®úhªÉÉiÉ +É±ÉÉ +ºÉiÉÉ {ÉÊ®úºÉ¨ÉÉ{ÉEò ¨½þhÉÚxÉ xÉä¨ÉhªÉÉiÉ +É±Éä±ÉÒ ´ªÉCiÉÒ, ºÉÆºlÉäSÉÒ ¨ÉÉ±É¨ÉkÉÉ, SÉÒVÉ´ÉºiÉÚ ´É EòÉ®ú´ÉÉ<ÇªÉÉäMªÉ nùÉ´Éä +ÉÊhÉ {ÉÖºiÉEäò, EòÉMÉnù"
MH_ACT_1960_SEC_110,MH_ACT_1960,child,3670,87,94,110,,,"ºÉ¨ÉÉÊ{ÉiÉ Eò®úhªÉÉiÉ +É±Éä±ªÉÉ ºÉÆºlÉäSªÉÉ {ÉÊ®úºÉ¨ÉÉ{ÉEòÉSªÉÉ +ÆÊiÉ¨É +½þ´ÉÉ±ÉÉiÉ nù¶ÉÇÊ´É±Éä±ÉÒ +ÊvÉ¶Éä¹É ¨ÉkÉÉ, ÊxÉ¤ÉÆvÉEòÉºÉ ®úÉVªÉ",LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"110. ºÉ¨ÉÉÊ{ÉiÉ Eò®úhªÉÉiÉ +É±Éä±ªÉÉ ºÉÆºlÉäSªÉÉ {ÉÊ®úºÉ¨ÉÉ{ÉEòÉSªÉÉ +ÆÊiÉ¨É +½þ´ÉÉ±ÉÉiÉ nù¶ÉÇÊ´É±Éä±ÉÒ +ÊvÉ¶Éä¹É ¨ÉkÉÉ, ÊxÉ¤ÉÆvÉEòÉºÉ ®úÉVªÉ

+ÊvÉ¶Éä¹É

¨ÉkÉäSÉÉ

¶ÉÉºÉxÉÉSÉÒ {ÉÚ´ÉÇ¨ÉÆVÉÚ®úÒ PÉä>ðxÉ,"
MH_ACT_1960_SEC_136,MH_ACT_1960,child,1105,101,103,136,,,,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"136.

(1) MÉ½þÉhÉ ¨ÉÉ±É¨ÉkÉäSÉÒ Ê´ÉGòÒ Eò±É¨É 134 +x´ÉªÉä {ÉÚhÉÇ ZÉÉ±ÉÒ +ºÉä±É +ÉÊhÉ

JÉ®äúnùÒnùÉ®úÉºÉ

¤É½Öþ=qäù¶ÉÒªÉ Ê´ÉEòÉºÉ ¤ÉÄEäò±ÉÉ ] Ê´ÉGòÒSÉä =i{ÉzÉ {ÉÚhÉÇ{ÉhÉä Ê¨É³ýÉ±Éä +ºÉä±É iÉä´½þÉ ¤ÉÄEò,"
MH_ACT_1960_SEC_143,MH_ACT_1960,child,1097,103,104,143,,,"ªÉÉ |ÉEò®úhÉÉx´ÉªÉä ¤ÉVÉÉ´ÉÉ´ÉªÉÉSªÉÉ ºÉ´ÉÇ xÉÉäÊ]õ¶ÉÓSªÉÉ ¤ÉÉ¤ÉiÉÒiÉ ºÉÆ{ÉkÉÒ ½þºiÉÉÆiÉ®úhÉ +ÊvÉÊxÉªÉ¨É, 1882 ªÉÉSÉÒ Eò±É¨Éä 102",LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE,"143. ªÉÉ |ÉEò®úhÉÉx´ÉªÉä ¤ÉVÉÉ´ÉÉ´ÉªÉÉSªÉÉ ºÉ´ÉÇ xÉÉäÊ]õ¶ÉÓSªÉÉ ¤ÉÉ¤ÉiÉÒiÉ ºÉÆ{ÉkÉÒ ½þºiÉÉÆiÉ®úhÉ +ÊvÉÊxÉªÉ¨É, 1882 ªÉÉSÉÒ Eò±É¨Éä 102

SÉÉ 4.

´É 103 ªÉÉÆSªÉÉ iÉ®úiÉÖnùÒ +ÉÊhÉ Eò±É¨É 104 +x´ÉªÉä Eäò±"
MH_ACT_1960_SEC_146,MH_ACT_1960,child,3350,105,110,146,,,{ÉÖføÒ±É MÉÉä¹]õÒ ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉx´ÉªÉä +{É®úÉvÉ `ö®úiÉÒ±É :,LEGACY_FONT_ENCODING_REVIEW;LONG_CHUNK_NO_SAFE_SPLIT;STRUCTURE_UNCERTAIN,METADATA_REVIEW;TOPIC_TAG_REVIEW,REVIEW,A_LONG;E_STRUCTURE;C_TOP20_LONG,"146. {ÉÖføÒ±É MÉÉä¹]õÒ ªÉÉ +ÊvÉÊxÉªÉ¨ÉÉx´ÉªÉä +{É®úÉvÉ `ö®úiÉÒ±É :-----

+{É®úÉvÉ.

(+) ºÉÆºlÉäSªÉÉ EòÉähÉiªÉÉ½þÒ ºÉnùºªÉÉxÉä Eò±É¨É 47 SªÉÉ {ÉÉä]õEò±É¨É (2) SÉä =±±ÉÆPÉxÉ Eò°üxÉ EòÉähÉiÉÒ½þÒ ¨ÉÉ±É¨Ék"
